
:desert_island:,true
:desktop_computer:,true
:male_detective:,true
:diamond_shape_with_a_dot_inside:,true
:diamonds:,true
:disappointed:,true
:disappointed_relieved:,true
:dizzy:,true
:dizzy_face:,true
:djibouti:,false
:do_not_litter:,true
:dog:,true
:dog2:,true
:dollar:,true
:dolls:,true
:dolphin:,true
:dominica:,false
:dominican_republic:,false
:door:,true
:doughnut:,true
:dove:,true
:dragon:,true
:dragon_face:,true
:dress:,true
:dromedary_camel:,true
:drooling_face:,true
:droplet:,true
:drum:,true
:duck:,true
:dvd:,true
:e-mail:,true
:eagle:,true
:ear:,true
:ear_of_rice:,true
:earth_africa:,true
:earth_americas:,true
:earth_asia:,true
:ecuador:,false
:egg:,true
:eggplant:,true
:egypt:,false
:eight:,false
:eight_pointed_black_star:,true
:eight_spoked_asterisk:,true
:el_salvador:,false
:electric_plug:,true
:electron:,false
:elephant:,true
:email:,true
:end:,true
:email:,true
:envelope_with_arrow:,true
:equatorial_guinea:,false
:eritrea:,false
:es:,false
:estonia:,false
:ethiopia:,false
:eu:,false
:euro:,true
:european_castle:,true
:european_post_office:,true
:eu:,false
:evergreen_tree:,true
:exclamation:,true
:expressionless:,true
:eye:,true
:eye_speech_bubble:,true
:eyeglasses:,true
:eyes:,true
:face_with_head_bandage:,true
:face_with_thermometer:,true
:fist_oncoming:,true
:factory:,true
:falkland_islands:,false
:fallen_leaf:,true
:family_man_woman_boy:,true
:family_man_boy:,true
:family_man_boy_boy:,true
:family_man_girl:,true
:family_man_girl_boy:,true
:family_man_girl_girl:,true
:family_man_man_boy:,true
:family_man_man_boy_boy:,true
:family_man_man_girl:,true
:family_man_man_girl_boy:,true
:family_man_man_girl_girl:,true
:family_man_woman_boy:,true
:family_man_woman_boy_boy:,true
:family_man_woman_girl:,true
:family_man_woman_girl_boy:,true
:family_man_woman_girl_girl:,true
:family_woman_boy:,true
:family_woman_boy_boy:,true
:family_woman_girl:,true
:family_woman_girl_boy:,true
:family_woman_girl_girl:,true
:family_woman_woman_boy:,true
:family_woman_woman_boy_boy:,true
:family_woman_woman_girl:,true
:family_woman_woman_girl_boy:,true
:family_woman_woman_girl_girl:,true
:faroe_islands:,false
:fast_forward:,true
:fax:,true
:fearful:,true
:feelsgood:,false
:feet:,true
:female_detective:,true
:ferris_wheel:,true
:ferry:,true
:field_hockey:,true
:fiji:,false
:file_cabinet:,true
:file_folder:,true
:film_projector:,true
:film_strip:,true
:finland:,false
:finnadie:,false
:fire:,true
:fire_engine:,true
:fireworks:,true
:first_quarter_moon:,true
:first_quarter_moon_with_face:,true
:fish:,true
:fish_cake:,true
:fishing_pole_and_fish:,true
:fist_raised:,true
:fist_left:,true
:fist_oncoming:,true
:fist_raised:,true
:fist_right:,true
:five:,false
:flags:,true
:flashlight:,true
:fleur_de_lis:,true
:flight_arrival:,true
:flight_departure:,true
:dolphin:,true
:floppy_disk:,true
:flower_playing_cards:,true
:flushed:,true
:fog:,true
:foggy:,true
:football:,true
:footprints:,true
:fork_and_knife:,true
:fountain:,true
:fountain_pen:,true
:four:,false
:four_leaf_clover:,true
:fox_face:,true
:fr:,false
:framed_picture:,true
:free:,true
:french_guiana:,false
:french_polynesia:,false
:french_southern_territories:,false
:fried_egg:,true
:fried_shrimp:,true
:fries:,true
:frog:,true
:frowning:,true
:frowning_face:,true
:frowning_man:,true
:frowning_woman:,true
:middle_finger:,true
:fuelpump:,true
:full_moon:,true
:full_moon_with_face:,true
:funeral_urn:,true
:gabon:,false
:gambia:,false
:game_die:,true
:gb:,false
:gear:,true
:gem:,true
:gemini:,true
:georgia:,false
:ghana:,false
:ghost:,true
:gibraltar:,false
:gift:,true
:gift_heart:,true
:girl:,true
:globe_with_meridians:,true
:goal_net:,true
:goat:,true
:goberserk:,false
:godmode:,false
:golf:,true
:golfing_man:,true
:golfing_woman:,true
:gorilla:,true
:grapes:,true
:greece:,false
:green_apple:,true
:green_book:,true
:green_heart:,true
:green_salad:,true
:greenland:,false
:grenada:,false
:grey_exclamation:,true
:grey_question:,true
:grimacing:,true
:grin:,true
:grinning:,true
:guadeloupe:,false
:guam:,false
:guardsman:,true
:guardswoman:,true
:guatemala:,false
:guernsey:,false
:guinea:,false
:guinea_bissau:,false
:guitar:,true
:gun:,true
:guyana:,false
:haircut_woman:,true
:haircut_man:,true
:haircut_woman:,true
:haiti:,false
:hamburger:,true
:hammer:,true
:hammer_and_pick:,true
:hammer_and_wrench:,true
:hamster:,true
:hand:,true
:handbag:,true
:handshake:,true
:hankey:,true
:hash:,false
:hatched_chick:,true
:hatching_chick:,true
:headphones:,true
:hear_no_evil:,true
:heart:,true
:heart_decoration:,true
:heart_eyes:,true
:heart_eyes_cat:,true
:heartbeat:,true
:heartpulse:,true
:hearts:,true
:heavy_check_mark:,true
:heavy_division_sign:,true
:heavy_dollar_sign:,true
:exclamation:,true
:heavy_heart_exclamation:,true
:heavy_minus_sign:,true
:heavy_multiplication_x:,true
:heavy_plus_sign:,true
:helicopter:,true
:herb:,true
:hibiscus:,true
:high_brightness:,true
:high_heel:,true
:hocho:,true
:hole:,true
:honduras:,false
:honey_pot:,true
:bee:,true
:hong_kong:,false
:horse:,true
:horse_racing:,true
:hospital:,true
:hot_pepper:,true
:hotdog:,true
:hotel:,true
:hotsprings:,true
:hourglass:,true
:hourglass_flowing_sand:,true
:house:,true
:house_with_garden:,true
:houses:,true
:hugs:,true
:hungary:,false
:hurtrealbad:,false
:hushed:,true
:ice_cream:,true
:ice_hockey:,true
:ice_skate:,true
:icecream:,true
:iceland:,false
:id:,true
:ideograph_advantage:,true
:imp:,true
:inbox_tray:,true
:incoming_envelope:,true
:india:,false
:indonesia:,false
:tipping_hand_woman:,true
:information_source:,true
:innocent:,true
:interrobang:,true
:iphone:,true
:iran:,false
:iraq:,false
:ireland:,false
:isle_of_man:,false
:israel:,false
:it:,false
:izakaya_lantern:,true
:jack_o_lantern:,true
:jamaica:,false
:japan:,true
:japanese_castle:,true
:japanese_goblin:,true
:japanese_ogre:,true
:jeans:,true
:jersey:,false
:jordan:,false
:joy:,true
:joy_cat:,true
:joystick:,true
:jp:,false
:kaaba:,true
:kazakhstan:,false
:kenya:,false
:key:,true
:keyboard:,true
:keycap_ten:,true
:kick_scooter:,true
:kimono:,true
:kiribati:,false
:kiss:,true
:kissing:,true
:kissing_cat:,true
:kissing_closed_eyes:,true
:kissing_heart:,true
:kissing_smiling_eyes:,true
:kiwi_fruit:,true
:hocho:,true
:koala:,true
:koko:,true
:kosovo:,false
:kr:,false
:kuwait:,false
:kyrgyzstan:,false
:label:,true
:izakaya_lantern:,true
:laos:,false
:large_blue_circle:,true
:large_blue_diamond:,true
:large_orange_diamond:,true
:last_quarter_moon:,true
:last_quarter_moon_with_face:,true
:latin_cross:,true
:latvia:,false
:laughing:,true
:leaves:,true
:lebanon:,false
:ledger:,true
:left_luggage:,true
:left_right_arrow:,true
:leftwards_arrow_with_hook:,true
:lemon:,true
:leo:,true
:leopard:,true
:lesotho:,false
:level_slider:,true
:liberia:,false
:libra:,true
:libya:,false
:liechtenstein:,false
:light_rail:,true
:link:,true
:lion:,true
:lips:,true
:lipstick:,true
:lithuania:,false
:lizard:,true
:lock:,true
:lock_with_ink_pen:,true
:lollipop:,true
:loop:,true
:loud_sound:,true
:loudspeaker:,true
:love_hotel:,true
:love_letter:,true
:low_brightness:,true
:luxembourg:,false
:lying_face:,true
:m:,true
:macau:,false
:macedonia:,false
:madagascar:,false
:mag:,true
:mag_right:,true
:mahjong:,true
:mailbox:,true
:mailbox_closed:,true
:mailbox_with_mail:,true
:mailbox_with_no_mail:,true
:malawi:,false
:malaysia:,false
:maldives:,false
:male_detective:,true
:mali:,false
:malta:,false
:man:,true
:man_artist:,true
:man_astronaut:,true
:man_cartwheeling:,true
:man_cook:,true
:man_dancing:,true
:man_facepalming:,true
:man_factory_worker:,true
:man_farmer:,true
:man_firefighter:,true
:man_health_worker:,true
:man_in_tuxedo:,true
:man_judge:,true
:man_juggling:,true
:man_mechanic:,true
:man_office_worker:,true
:man_pilot:,true
:man_playing_handball:,true
:man_playing_water_polo:,true
:man_scientist:,true
:man_shrugging:,true
:man_singer:,true
:man_student:,true
:man_teacher:,true
:man_technologist:,true
:man_with_gua_pi_mao:,true
:man_with_turban:,true
:tangerine:,true
:mans_shoe:,true
:mantelpiece_clock:,true
:maple_leaf:,true
:marshall_islands:,false
:martial_arts_uniform:,true
:martinique:,false
:mask:,true
:massage_woman:,true
:massage_man:,true
:massage_woman:,true
:mauritania:,false
:mauritius:,false
:mayotte:,false
:meat_on_bone:,true
:medal_military:,true
:medal_sports:,true
:mega:,true
:melon:,true
:memo:,true
:men_wrestling:,true
:menorah:,true
:mens:,true
:metal:,true
:metro:,true
:mexico:,false
:micronesia:,false
:microphone:,true
:microscope:,true
:middle_finger:,true
:milk_glass:,true
:milky_way:,true
:minibus:,true
:minidisc:,true
:mobile_phone_off:,true
:moldova:,false
:monaco:,false
:money_mouth_face:,true
:money_with_wings:,true
:moneybag:,true
:mongolia:,false
:monkey:,true
:monkey_face:,true
:monorail:,true
:montenegro:,false
:montserrat:,false
:moon:,true
:morocco:,false
:mortar_board:,true
:mosque:,true
:motor_boat:,true
:motor_scooter:,true
:motorcycle:,true
:motorway:,true
:mount_fuji:,true
:mountain:,true
:mountain_biking_man:,true
:mountain_biking_man:,true
:mountain_biking_woman:,true
:mountain_cableway:,true
:mountain_railway:,true
:mountain_snow:,true
:mouse:,true
:mouse2:,true
:movie_camera:,true
:moyai:,true
:mozambique:,false
:mrs_claus:,true
:muscle:,true
:mushroom:,true
:musical_keyboard:,true
:musical_note:,true
:musical_score:,true
:mute:,true
:myanmar:,false
:nail_care:,true
:name_badge:,true
:namibia:,false
:national_park:,true
:nauru:,false
:nauseated_face:,true
:neckbeard:,false
:necktie:,true
:negative_squared_cross_mark:,true
:nepal:,false
:nerd_face:,true
:netherlands:,false
:neutral_face:,true
:new:,true
:new_caledonia:,false
:new_moon:,true
:new_moon_with_face:,true
:new_zealand:,false
:newspaper:,true
:newspaper_roll:,true
:next_track_button:,true
:ng:,true
:no_good_man:,true
:no_good_woman:,true
:nicaragua:,false
:niger:,false
:nigeria:,false
:night_with_stars:,true
:nine:,false
:niue:,false
:no_bell:,true
:no_bicycles:,true
:no_entry:,true
:no_entry_sign:,true
:no_good_woman:,true
:no_good_man:,true
:no_good_woman:,true
:no_mobile_phones:,true
:no_mouth:,true
:no_pedestrians:,true
:no_smoking:,true
:non-potable_water:,true
:norfolk_island:,false
:north_korea:,false
:northern_mariana_islands:,false
:norway:,false
:nose:,true
:notebook:,true
:notebook_with_decorative_cover:,true
:notes:,true
:nut_and_bolt:,true
:o:,true
:o2:,true
:ocean:,true
:octocat:,true
:octopus:,true
:oden:,true
:office:,true
:oil_drum:,true
:ok:,true
:ok_hand:,true
:ok_man:,true
:ok_woman:,true
:old_key:,true
:older_man:,true
:older_woman:,true
:om:,true
:oman:,false
:on:,true
:oncoming_automobile:,true
:oncoming_bus:,true
:oncoming_police_car:,true
:oncoming_taxi:,true
:one:,false
:book:,true
:open_file_folder:,true
:open_hands:,true
:open_mouth:,true
:open_umbrella:,true
:ophiuchus:,true
:tangerine:,true
:orange_book:,true
:orthodox_cross:,true
:outbox_tray:,true
:owl:,true
:ox:,true
:package:,true
:page_facing_up:,true
:page_with_curl:,true
:pager:,true
:paintbrush:,true
:pakistan:,false
:palau:,false
:palestinian_territories:,false
:palm_tree:,true
:panama:,false
:pancakes:,true
:panda_face:,true
:paperclip:,true
:paperclips:,true
:papua_new_guinea:,false
:paraguay:,false
:parasol_on_ground:,true
:parking:,true
:part_alternation_mark:,true
:partly_sunny:,true
:passenger_ship:,true
:passport_control:,true
:pause_button:,true
:feet:,true
:peace_symbol:,true
:peach:,true
:peanuts:,true
:pear:,true
:pen:,true
:memo:,true
:pencil2:,true
:penguin:,true
:pensive:,true
:performing_arts:,true
:persevere:,true
:person_fencing:,true
:frowning_woman:,true
:blonde_man:,true
:pouting_woman:,true
:peru:,false
:philippines:,false
:phone:,true
:pick:,true
:pig:,true
:pig2:,true
:pig_nose:,true
:pill:,true
:pineapple:,true
:ping_pong:,true
:pisces:,true
:pitcairn_islands:,false
:pizza:,true
:place_of_worship:,true
:plate_with_cutlery:,true
:play_or_pause_button:,true
:point_down:,true
:point_left:,true
:point_right:,true
:point_up:,true
:point_up_2:,true
:poland:,false
:police_car:,true
:policeman:,true
:policewoman:,true
:poodle:,true
:hankey:,true
:popcorn:,true
:portugal:,false
:post_office:,true
:postal_horn:,true
:postbox:,true
:potable_water:,true
:potato:,true
:pouch:,true
:poultry_leg:,true
:pound:,true
:rage:,true
:pouting_cat:,true
:pouting_man:,true
:pouting_woman:,true
:pray:,true
:prayer_beads:,true
:pregnant_woman:,true
:previous_track_button:,true
:prince:,true
:princess:,true
:printer:,true
:puerto_rico:,false
:fist_oncoming:,true
:purple_heart:,true
:purse:,true
:pushpin:,true
:put_litter_in_its_place:,true
:qatar:,false
:question:,true
:rabbit:,true
:rabbit2:,true
:racehorse:,true
:racing_car:,true
:radio:,true
:radio_button:,true
:radioactive:,true
:rage:,true
:rage1:,false
:rage2:,false
:rage3:,false
:rage4:,false
:railway_car:,true
:railway_track:,true
:rainbow:,true
:rainbow_flag:,true
:raised_back_of_hand:,true
:hand:,true
:raised_hand_with_fingers_splayed:,true
:raised_hands:,true
:raising_hand_woman:,true
:raising_hand_man:,true
:raising_hand_woman:,true
:ram:,true
:ramen:,true
:rat:,true
:record_button:,true
:recycle:,true
:car:,true
:red_circle:,true
:registered:,true
:relaxed:,true
:relieved:,true
:reminder_ribbon:,true
:repeat:,true
:repeat_one:,true
:rescue_worker_helmet:,true
:restroom:,true
:reunion:,false
:revolving_hearts:,true
:rewind:,true
:rhinoceros:,true
:ribbon:,true
:rice:,true
:rice_ball:,true
:rice_cracker:,true
:rice_scene:,true
:right_anger_bubble:,true
:ring:,true
:robot:,true
:rocket:,true
:rofl:,true
:roll_eyes:,true
:roller_coaster:,true
:romania:,false
:rooster:,true
:rose:,true
:rosette:,true
:rotating_light:,true
:round_pushpin:,true
:rowing_man:,true
:rowing_man:,true
:rowing_woman:,true
:ru:,false
:rugby_football:,true
:running_man:,true
:running_man:,true
:running_man:,true
:running_shirt_with_sash:,true
:running_woman:,true
:rwanda:,false
:sa:,true
:sagittarius:,true
:boat:,true
:sake:,true
:samoa:,false
:san_marino:,false
:sandal:,true
:santa:,true
:sao_tome_principe:,false
:satellite:,true
:laughing:,true
:saudi_arabia:,false
:saxophone:,true
:school:,true
:school_satchel:,true
:scissors:,true
:scorpion:,true
:scorpius:,true
:scream:,true
:scream_cat:,true
:scroll:,true
:seat:,true
:secret:,true
:see_no_evil:,true
:seedling:,true
:selfie:,true
:senegal:,false
:serbia:,false
:seven:,false
:seychelles:,false
:shallow_pan_of_food:,true
:shamrock:,true
:shark:,true
:shaved_ice:,true
:sheep:,true
:shell:,true
:shield:,true
:shinto_shrine:,true
:ship:,true
:shipit:,false
:shirt:,true
:hankey:,true
:mans_shoe:,true
:shopping:,true
:shopping_cart:,true
:shower:,true
:shrimp:,true
:sierra_leone:,false
:signal_strength:,true
:singapore:,false
:sint_maarten:,false
:six:,false
:six_pointed_star:,true
:ski:,true
:skier:,true
:skull:,true
:skull_and_crossbones:,true
:sleeping:,true
:sleeping_bed:,true
:sleepy:,true
:slightly_frowning_face:,true
:slightly_smiling_face:,true
:slot_machine:,true
:slovakia:,false
:slovenia:,false
:small_airplane:,true
:small_blue_diamond:,true
:small_orange_diamond:,true
:small_red_triangle:,true
:small_red_triangle_down:,true
:smile:,true
:smile_cat:,true
:smiley:,true
:smiley_cat:,true
:smiling_imp:,true
:smirk:,true
:smirk_cat:,true
:smoking:,true
:snail:,true
:snake:,true
:sneezing_face:,true
:snowboarder:,true
:snowflake:,true
:snowman:,true
:snowman_with_snow:,true
:sob:,true
:soccer:,true
:solomon_islands:,false
:somalia:,false
:soon:,true
:sos:,true
:sound:,true
:south_africa:,false
:south_georgia_south_sandwich_islands:,false
:south_sudan:,false
:space_invader:,true
:spades:,true
:spaghetti:,true
:sparkle:,true
:sparkler:,true
:sparkles:,true
:sparkling_heart:,true
:speak_no_evil:,true
:speaker:,true
:speaking_head:,true
:speech_balloon:,true
:speedboat:,true
:spider:,true
:spider_web:,true
:spiral_calendar:,true
:spiral_notepad:,true
:spoon:,true
:squid:,true
:shipit:,false
:sri_lanka:,false
:st_barthelemy:,false
:st_helena:,false
:st_kitts_nevis:,false
:st_lucia:,false
:st_pierre_miquelon:,false
:st_vincent_grenadines:,false
:stadium:,true
:star:,true
:star2:,true
:star_and_crescent:,true
:star_of_david:,true
:stars:,true
:station:,true
:statue_of_liberty:,true
:steam_locomotive:,true
:stew:,true
:stop_button:,true
:stop_sign:,true
:stopwatch:,true
:straight_ruler:,true
:strawberry:,true
:stuck_out_tongue:,true
:stuck_out_tongue_closed_eyes:,true
:stuck_out_tongue_winking_eye:,true
:studio_microphone:,true
:stuffed_flatbread:,true
:sudan:,false
:sun_behind_large_cloud:,true
:sun_behind_rain_cloud:,true
:sun_behind_small_cloud:,true
:sun_with_face:,true
:sunflower:,true
:sunglasses:,true
:sunny:,true
:sunrise:,true
:sunrise_over_mountains:,true
:surfing_man:,true
:surfing_man:,true
:surfing_woman:,true
:suriname:,false
:sushi:,true
:suspect:,false
:suspension_railway:,true
:swaziland:,false
:sweat:,true
:sweat_drops:,true
:sweat_smile:,true
:sweden:,false
:sweet_potato:,true
:swimming_man:,true
:swimming_man:,true
:swimming_woman:,true
:switzerland:,false
:symbols:,true
:synagogue:,true
:syria:,false
:syringe:,true
:taco:,true
:tada:,true
:taiwan:,false
:tajikistan:,false
:tanabata_tree:,true
:tangerine:,true
:tanzania:,false
:taurus:,true
:taxi:,true
:tea:,true
:phone:,true
:telephone_receiver:,true
:telescope:,true
:tennis:,true
:tent:,true
:thailand:,false
:thermometer:,true
:thinking:,true
:thought_balloon:,true
:three:,false
:-1:,true
:+1:,true
:ticket:,true
:tickets:,true
:tiger:,true
:tiger2:,true
:timer_clock:,true
:timor_leste:,false
:tipping_hand_man:,true
:tipping_hand_woman:,true
:tired_face:,true
:tm:,true
:togo:,false
:toilet:,true
:tokelau:,false
:tokyo_tower:,true
:tomato:,true
:tonga:,false
:tongue:,true
:top:,true
:tophat:,true
:tornado:,true
:tr:,false
:trackball:,true
:tractor:,true
:traffic_light:,true
:train:,true
:train2:,true
:tram:,true
:triangular_flag_on_post:,true
:triangular_ruler:,true
:trident:,true
:trinidad_tobago:,false
:triumph:,true
:trolleybus:,true
:trollface:,false
:trophy:,true
:tropical_drink:,true
:tropical_fish:,true
:truck:,true
:trumpet:,true
:shirt:,true
:tulip:,true
:tumbler_glass:,true
:tunisia:,false
:turkey:,true
:turkmenistan:,false
:turks_caicos_islands:,false
:turtle:,true
:tuvalu:,false
:tv:,true
:twisted_rightwards_arrows:,true
:two:,false
:two_hearts:,true
:two_men_holding_hands:,true
:two_women_holding_hands:,true
:u5272:,true
:u5408:,true
:u55b6:,true
:u6307:,true
:u6708:,true
:u6709:,true
:u6e80:,true
:u7121:,true
:u7533:,true
:u7981:,true
:u7a7a:,true
:uganda:,false
:gb:,false
:ukraine:,false
:umbrella:,true
:unamused:,true
:underage:,true
:unicorn:,true
:united_arab_emirates:,false
:unlock:,true
:up:,true
:upside_down_face:,true
:uruguay:,false
:us:,false
:us_virgin_islands:,false
:uzbekistan:,false
:v:,true
:vanuatu:,false
:vatican_city:,false
:venezuela:,false
:vertical_traffic_light:,true
:vhs:,true
:vibration_mode:,true
:video_camera:,true
:video_game:,true
:vietnam:,false
:violin:,true
:virgo:,true
:volcano:,true
:volleyball:,true
:vs:,true
:vulcan_salute:,true
:walking_man:,true
:walking_man:,true
:walking_woman:,true
:wallis_futuna:,false
:waning_crescent_moon:,true
:waning_gibbous_moon:,true
:warning:,true
:wastebasket:,true
:watch:,true
:water_buffalo:,true
:watermelon:,true
:wave:,true
:wavy_dash:,true
:waxing_crescent_moon:,true
:moon:,true
:wc:,true
:weary:,true
:wedding:,true
:weight_lifting_man:,true
:weight_lifting_woman:,true
:western_sahara:,false
:whale:,true
:whale2:,true
:wheel_of_dharma:,true
:wheelchair:,true
:white_check_mark:,true
:white_circle:,true
:white_flag:,true
:white_flower:,true
:white_large_square:,true
:white_medium_small_square:,true
:white_medium_square:,true
:white_small_square:,true
:white_square_button:,true
:wilted_flower:,true
:wind_chime:,true
:wind_face:,true
:wine_glass:,true
:wink:,true
:wolf:,true
:woman:,true
:woman_artist:,true
:woman_astronaut:,true
:woman_cartwheeling:,true
:woman_cook:,true
:woman_facepalming:,true
